index,cb,co,bus026,bus010,bus025,bus012,bus015,bus011,bus113,bus032,bus018,bus074,bus001,bus070,bus075,bus027,bus003,bus013,bus006,bus019,bus016,bus029,bus031,bus115,bus002,bus117,bus008,bus024,bus072,bus073,bus004,bus007,bus020,bus028,bus014,bus021,bus017,bus022,bus114,bus023,bus005,bus009,bus030,bus071,bus065,bus066,bus069,bus099,bus080,bus059,bus049,bus054,bus061,bus060,bus078,bus046,bus056,bus036,bus062,bus076,bus055,bus077,bus045,bus034,bus079,bus041,bus035,bus047,bus098,bus118,bus116,bus067,bus039,bus033,bus053,bus048,bus042,bus043,bus052,bus040,bus050,bus051,bus044,bus097,bus057,bus058,bus037,bus038,bus063,bus064,bus068,bus081,bus087,bus100,bus092,bus089,bus090,bus111,bus112,bus105,bus104,bus082,bus088,bus106,bus095,bus096,bus091,bus110,bus094,bus101,bus086,bus083,bus085,bus107,bus103,bus093,bus084,bus109,bus102,bus108,ram,zone
line149,line149,basecase,0,-0.001566455,0.000729432,-0.001482706,-0.001406556,-0.001494535,-0.000996551,0.000613992,-0.001274303,0.018794179,-0.001498382,0.013357549,0.020462563,0.000550203,-0.001502498,-0.001474279,-0.001504684,-0.001312325,-0.001404418,0.00012187,4.30E-05,0.000582644,-0.001488686,-0.001482706,-0.001566455,0.004470193,0.008703296,0.01259084,-0.001523035,-0.001496342,-0.000377825,0.000346518,-0.001462444,0.000300286,-0.001235355,0.001075042,0.000587198,0.002345003,-0.00152634,-0.001566455,-0.001642176,0.01259084,-0.00739359,-0.005755889,0.007224918,-0.113657816,-0.040665765,-0.005938288,-0.003504429,-0.00480513,-0.006401615,-0.006346011,0.033054354,-0.002637394,-0.004846771,-0.002901071,-0.006272689,0.029560515,-0.004899345,0.042697071,-0.002987064,-0.002884913,0.014079978,-0.003118959,-0.002907221,-0.001850136,-0.078973444,0.024731944,-0.009137234,-0.005995959,-0.00302685,-0.00212131,-0.004602098,-0.00332161,-0.003232427,-0.002919011,-0.004330002,-0.003078027,-0.003834528,-0.004232148,-0.002968788,-0.18699645,-0.004422735,-0.004494411,-0.002937186,-0.003320635,-0.006431254,-0.006686676,-0.009137234,-0.020271436,0.141270199,-0.142464873,-0.086269304,-0.022620873,-0.03764782,-0.142464873,-0.142464873,-0.142464873,-0.142464873,0.370384665,0.044752362,-0.142464873,-0.258777678,-0.325650257,-0.056930344,-0.142464873,-0.205719727,-0.118351031,0.141270199,0.300984205,0.141270199,-0.142464873,-0.142464873,-0.150379404,0.193476562,-0.142464873,-0.096950474,-0.142464873,480,R3
line150,line150,basecase,0,0.000132768,-6.18E-05,0.00012567,0.000119215,0.000126672,8.45E-05,-5.20E-05,0.000108006,-0.001592938,0.000126998,-0.001132145,-0.001734345,-4.66E-05,0.000127347,0.000124955,0.000127532,0.000111229,0.000119034,-1.03E-05,-3.65E-06,-4.94E-05,0.000126176,0.00012567,0.000132768,-0.00037888,-0.000737665,-0.001067161,0.000129088,0.000126825,3.20E-05,-2.94E-05,0.000123952,-2.55E-05,0.000104705,-9.11E-05,-4.98E-05,-0.000198755,0.000129368,0.000132768,0.000139186,-0.001067161,0.000626658,0.000487852,-0.000612362,0.159160184,0.003446707,0.000503311,0.000297025,0.000407268,0.000542581,0.000537869,-0.002801587,0.000223537,0.000410798,0.000245886,0.000531654,-0.002505459,0.000415254,-0.003618874,0.000253174,0.000244516,-0.001193376,0.000264354,0.000246407,0.000156812,0.085168233,-0.002096204,0.000774444,0.000508199,0.000256547,0.000179796,0.00039006,0.00028153,0.000273971,0.000247406,0.000366998,0.000260884,0.000325003,0.000358704,0.000251625,-0.052000025,0.000374858,0.000380933,0.000248947,0.000281447,0.000545094,0.000566742,0.000774444,0.001718145,0.096195186,0.220614095,0.222905995,0.187461846,0.19582996,0.220614095,0.220614095,0.220614095,0.220614095,-0.031392678,0.14994345,0.220614095,0.12517899,-0.104537881,0.206567894,0.220614095,0.307440639,0.221597563,0.096195186,0.007254626,0.096195186,0.220614095,0.220614095,0.268276488,0.067122826,0.220614095,0.222470371,0.220614095,480,R3
line151,line151,basecase,0,0.000658219,-0.000306505,0.000623028,0.000591031,0.000627999,0.000418747,-0.000257997,0.000535458,-0.007897254,0.000629615,-0.005612799,-0.008598304,-0.000231193,0.000631345,0.000619487,0.000632263,0.000551435,0.000590132,-5.12E-05,-1.81E-05,-0.000244825,0.000625541,0.000623028,0.000658219,-0.001878361,-0.003657097,-0.00529063,0.000639974,0.000628758,0.000158761,-0.000145606,0.000614514,-0.000126179,0.000519092,-0.000451729,-0.000246739,-0.000985363,0.000641363,0.000658219,0.000690037,-0.00529063,0.003106763,0.002418606,-0.003035887,-0.093271303,0.017087624,0.002495249,0.00147255,0.0020191,0.002689938,0.002666573,-0.013889334,0.001108224,0.002036598,0.001219021,0.002635764,-0.012421234,0.002058689,-0.017941172,0.001255155,0.001212231,-0.005916361,0.001310577,0.001221605,0.000777421,-0.040830933,-0.010392284,0.003839437,0.002519483,0.001271873,0.000891368,0.001933787,0.00139573,0.001358256,0.001226559,0.001819453,0.001293377,0.001611256,0.001778335,0.001247475,-0.600767065,0.001858419,0.001888537,0.001234196,0.00139532,0.002702392,0.00280972,0.003839437,0.008517992,-0.161383357,-0.136825579,-0.167092747,-0.165495689,-0.165872743,-0.136825579,-0.136825579,-0.136825579,-0.136825579,-0.155634449,-0.163805169,-0.136825579,-0.209904878,-0.238670063,-0.166356578,-0.136825579,-0.187082044,-0.149813395,-0.161383357,-0.157375836,-0.161383357,-0.136825579,-0.136825579,-0.17782118,-0.160073403,-0.136825579,-0.161339824,-0.136825579,480,R2
line152,line152,basecase,0,0.000300108,-0.000139748,0.000284063,0.000269474,0.000286329,0.000190923,-0.000117631,0.000244136,-0.003600666,0.000287066,-0.002559094,-0.003920302,-0.00010541,0.000287855,0.000282448,0.000288274,0.000251421,0.000269064,-2.33E-05,-8.24E-06,-0.000111625,0.000285208,0.000284063,0.000300108,-0.000856418,-0.001667413,-0.002412205,0.000291789,0.000286675,7.24E-05,-6.64E-05,0.000280181,-5.75E-05,0.000236674,-0.000205961,-0.000112498,-0.000449265,0.000292423,0.000300108,0.000314615,-0.002412205,0.001416494,0.001102737,-0.001384179,-0.164753276,0.007790914,0.001137682,0.000671393,0.000920587,0.001226448,0.001215795,-0.006332689,0.000505283,0.000928564,0.000555799,0.001201748,-0.005663325,0.000938637,-0.00818008,0.000572274,0.000552703,-0.0026975,0.000597543,0.000556977,0.000354457,-0.706457084,-0.004738247,0.001750549,0.00114873,0.000579896,0.000406409,0.000881689,0.000636368,0.000619282,0.000559236,0.00082956,0.000589701,0.000734635,0.000810812,0.000568773,-0.042297912,0.000847326,0.000861058,0.000562718,0.000636181,0.001232126,0.001281061,0.001750549,0.003883685,-0.117093259,-0.232849599,-0.162909576,-0.150093618,-0.153119376,-0.232849599,-0.232849599,-0.232849599,-0.232849599,-0.070959814,-0.136527651,-0.232849599,-0.126423878,-0.089758952,-0.157002017,-0.232849599,-0.155514513,-0.202837933,-0.117093259,-0.084933974,-0.117093259,-0.232849599,-0.232849599,-0.158940581,-0.106581223,-0.232849599,-0.176203175,-0.232849599,480,R2
line153,line153,basecase,0,0.000299794,-0.000139602,0.000283766,0.000269192,0.00028603,0.000190724,-0.000117508,0.000243881,-0.003596906,0.000286766,-0.002556422,-0.003916208,-0.0001053,0.000287554,0.000282154,0.000287972,0.000251158,0.000268783,-2.33E-05,-8.23E-06,-0.000111509,0.000284911,0.000283766,0.000299794,-0.000855524,-0.001665672,-0.002409686,0.000291485,0.000286376,7.23E-05,-6.63E-05,0.000279888,-5.75E-05,0.000236427,-0.000205746,-0.00011238,-0.000448796,0.000292117,0.000299794,0.000314286,-0.002409686,0.001415015,0.001101585,-0.001382734,-0.447560703,0.007782779,0.001136494,0.000670692,0.000919625,0.001225167,0.001214525,-0.006326076,0.000504755,0.000927595,0.000555219,0.001200493,-0.005657411,0.000937657,-0.008171538,0.000571676,0.000552126,-0.002694683,0.000596919,0.000556396,0.000354086,-0.082677282,-0.0047333,0.001748721,0.001147531,0.000579291,0.000405985,0.000880768,0.000635703,0.000618635,0.000558652,0.000828693,0.000589085,0.000733867,0.000809966,0.000568179,-0.042253745,0.000846441,0.000860159,0.000562131,0.000635517,0.001230839,0.001279723,0.001748721,0.003879629,-0.11697099,-0.232606456,-0.162739465,-0.14993689,-0.152959488,-0.232606456,-0.232606456,-0.232606456,-0.232606456,-0.070885717,-0.136385088,-0.232606456,-0.126291865,-0.089665225,-0.156838075,-0.232606456,-0.155352124,-0.202626129,-0.11697099,-0.084845286,-0.11697099,-0.232606456,-0.232606456,-0.158774614,-0.106469931,-0.232606456,-0.176019183,-0.232606456,560,R2
line154,line154,basecase,0,-0.000109597,5.10E-05,-0.000103738,-9.84E-05,-0.000104565,-6.97E-05,4.30E-05,-8.92E-05,0.001314937,-0.000104835,0.000934563,0.001431666,3.85E-05,-0.000105122,-0.000103148,-0.000105275,-9.18E-05,-9.83E-05,8.53E-06,3.01E-06,4.08E-05,-0.000104156,-0.000103738,-0.000109597,0.000312758,0.000608927,0.00088092,-0.000106559,-0.000104692,-2.64E-05,2.42E-05,-0.00010232,2.10E-05,-8.64E-05,7.52E-05,4.11E-05,0.000164068,-0.000106791,-0.000109597,-0.000114895,0.00088092,-0.000517293,-0.000402712,0.000505492,-0.051633661,-0.002845186,-0.000415473,-0.000245188,-0.000336192,-0.00044789,-0.000443999,0.002312652,-0.000184526,-0.000339105,-0.000202974,-0.00043887,0.002068205,-0.000342783,0.002987306,-0.00020899,-0.000201843,0.000985107,-0.000218218,-0.000203404,-0.000129445,-0.028450346,0.001730374,-0.000639288,-0.000419508,-0.000211774,-0.000148418,-0.000321986,-0.000232397,-0.000226157,-0.000204229,-0.000302949,-0.000215355,-0.000268283,-0.000296103,-0.000207712,0.006737708,-0.000309437,-0.000314452,-0.000205501,-0.000232329,-0.000449963,-0.000467834,-0.000639288,-0.001418294,0.081483059,-0.07088853,0.136670117,0.121232931,0.124877542,-0.07088853,-0.07088853,-0.07088853,-0.07088853,0.025914011,0.104892337,-0.07088853,0.016194312,0.015817858,0.129554294,-0.07088853,0.016492997,0.018176078,0.081483059,0.042746285,0.081483059,-0.07088853,-0.07088853,0.072169992,0.068821013,-0.07088853,0.097219153,-0.07088853,480,R3
line155,line155,basecase,0,-0.000380373,0.000177123,-0.000360036,-0.000341545,-0.000362909,-0.000241986,0.000149092,-0.000309431,0.004563674,-0.000363843,0.003243531,0.004968797,0.000133602,-0.000364842,-0.00035799,-0.000365373,-0.000318664,-0.000341026,2.96E-05,1.04E-05,0.00014148,-0.000361488,-0.000360036,-0.000380373,0.001085469,0.002113367,0.003057355,-0.000369829,-0.000363347,-9.17E-05,8.41E-05,-0.000355116,7.29E-05,-0.000299974,0.000261046,0.000142586,0.000569423,-0.000370632,-0.000380373,-0.000398759,0.003057355,-0.00179534,-0.001397667,0.001754382,-0.284260691,-0.009874615,-0.001441957,-0.000850959,-0.0011668,-0.001554465,-0.001540962,0.008026384,-0.000640422,-0.001176911,-0.000704449,-0.001523158,0.007177996,-0.001189678,0.010367864,-0.00072533,-0.000700526,0.003418954,-0.000757358,-0.000705942,-0.000449257,-0.153877878,0.006005504,-0.002218738,-0.001455961,-0.000734991,-0.000515105,-0.001117499,-0.000806566,-0.00078491,-0.000708805,-0.001051428,-0.000747418,-0.000931115,-0.001027666,-0.000720892,0.071055623,-0.001073945,-0.00109135,-0.000713219,-0.000806329,-0.001561661,-0.001623684,-0.002218738,-0.004922387,0.070848778,-0.392549953,0.051890572,0.057193652,0.055941632,-0.392549953,-0.392549953,-0.392549953,-0.392549953,0.089938207,0.062807076,-0.392549953,0.220277562,0.147740056,0.054335045,-0.392549953,0.277830171,-0.20183797,0.070848778,0.084155878,0.070848778,-0.392549953,-0.392549953,0.173154357,0.075198524,-0.392549953,-0.032584862,-0.392549953,480,R3
line156,line156,basecase,0,0.00011761,-5.48E-05,0.000111322,0.000105605,0.00011221,7.48E-05,-4.61E-05,9.57E-05,-0.001411073,0.000112499,-0.001002889,-0.001536336,-4.13E-05,0.000112808,0.000110689,0.000112972,9.85E-05,0.000105444,-9.15E-06,-3.23E-06,-4.37E-05,0.000111771,0.000111322,0.00011761,-0.000335624,-0.000653446,-0.000945324,0.00011435,0.000112346,2.84E-05,-2.60E-05,0.000109801,-2.25E-05,9.28E-05,-8.07E-05,-4.41E-05,-0.000176064,0.000114598,0.00011761,0.000123295,-0.000945324,0.000555113,0.000432154,-0.000542449,0.140988991,0.003053199,0.000445849,0.000263114,0.000360771,0.000480635,0.000476461,-0.002481732,0.000198016,0.000363897,0.000217813,0.000470956,-0.002219413,0.000367844,-0.00320571,0.00022427,0.0002166,-0.001057129,0.000234172,0.000218275,0.000138909,0.075444642,-0.001856882,0.000686027,0.000450179,0.000227257,0.000159269,0.000345527,0.000249388,0.000242692,0.00021916,0.000325098,0.000231099,0.000287898,0.000317751,0.000222898,-0.046063223,0.00033206,0.000337442,0.000220525,0.000249314,0.000482861,0.000502038,0.000686027,0.001521986,0.085212658,0.195426757,0.197456993,0.166059474,0.173472207,0.195426757,0.195426757,0.195426757,0.195426757,-0.027808601,0.132824524,0.195426757,0.553293111,-0.092602873,0.1829842,0.195426757,0.272340383,0.196297943,0.085212658,0.006426371,0.085212658,0.195426757,0.195426757,0.237647572,0.059459465,0.195426757,0.197071103,0.195426757,480,R3
line157,line157,basecase,0,-0.000658219,0.000306505,-0.000623028,-0.000591031,-0.000627999,-0.000418747,0.000257997,-0.000535458,0.007897254,-0.000629615,0.005612799,0.008598304,0.000231193,-0.000631345,-0.000619487,-0.000632263,-0.000551435,-0.000590132,5.12E-05,1.81E-05,0.000244825,-0.000625541,-0.000623028,-0.000658219,0.001878361,0.003657097,0.00529063,-0.000639974,-0.000628758,-0.000158761,0.000145606,-0.000614514,0.000126179,-0.000519092,0.000451729,0.000246739,0.000985363,-0.000641363,-0.000658219,-0.000690037,0.00529063,-0.003106763,-0.002418606,0.003035887,0.093271303,-0.017087624,-0.002495249,-0.00147255,-0.0020191,-0.002689938,-0.002666573,0.013889334,-0.001108224,-0.002036598,-0.001219021,-0.002635764,0.012421234,-0.002058689,0.017941172,-0.001255155,-0.001212231,0.005916361,-0.001310577,-0.001221605,-0.000777421,0.040830933,0.010392284,-0.003839437,-0.002519483,-0.001271873,-0.000891368,-0.001933787,-0.00139573,-0.001358256,-0.001226559,-0.001819453,-0.001293377,-0.001611256,-0.001778335,-0.001247475,-0.399232935,-0.001858419,-0.001888537,-0.001234196,-0.00139532,-0.002702392,-0.00280972,-0.003839437,-0.008517992,0.161383357,0.136825579,0.167092747,0.165495689,0.165872743,0.136825579,0.136825579,0.136825579,0.136825579,0.155634449,0.163805169,0.136825579,0.209904878,0.238670063,0.166356578,0.136825579,0.187082044,0.149813395,0.161383357,0.157375836,0.161383357,0.136825579,0.136825579,0.17782118,0.160073403,0.136825579,0.161339824,0.136825579,480,
line158,line158,basecase,0,0.000300108,-0.000139748,0.000284063,0.000269474,0.000286329,0.000190923,-0.000117631,0.000244136,-0.003600666,0.000287066,-0.002559094,-0.003920302,-0.00010541,0.000287855,0.000282448,0.000288274,0.000251421,0.000269064,-2.33E-05,-8.24E-06,-0.000111625,0.000285208,0.000284063,0.000300108,-0.000856418,-0.001667413,-0.002412205,0.000291789,0.000286675,7.24E-05,-6.64E-05,0.000280181,-5.75E-05,0.000236674,-0.000205961,-0.000112498,-0.000449265,0.000292423,0.000300108,0.000314615,-0.002412205,0.001416494,0.001102737,-0.001384179,-0.164753276,0.007790914,0.001137682,0.000671393,0.000920587,0.001226448,0.001215795,-0.006332689,0.000505283,0.000928564,0.000555799,0.001201748,-0.005663325,0.000938637,-0.00818008,0.000572274,0.000552703,-0.0026975,0.000597543,0.000556977,0.000354457,0.293542916,-0.004738247,0.001750549,0.00114873,0.000579896,0.000406409,0.000881689,0.000636368,0.000619282,0.000559236,0.00082956,0.000589701,0.000734635,0.000810812,0.000568773,-0.042297912,0.000847326,0.000861058,0.000562718,0.000636181,0.001232126,0.001281061,0.001750549,0.003883685,-0.117093259,-0.232849599,-0.162909576,-0.150093618,-0.153119376,-0.232849599,-0.232849599,-0.232849599,-0.232849599,-0.070959814,-0.136527651,-0.232849599,-0.126423878,-0.089758952,-0.157002017,-0.232849599,-0.155514513,-0.202837933,-0.117093259,-0.084933974,-0.117093259,-0.232849599,-0.232849599,-0.158940581,-0.106581223,-0.232849599,-0.176203175,-0.232849599,480,
line159,line159,basecase,0,0.000299794,-0.000139602,0.000283766,0.000269192,0.00028603,0.000190724,-0.000117508,0.000243881,-0.003596906,0.000286766,-0.002556422,-0.003916208,-0.0001053,0.000287554,0.000282154,0.000287972,0.000251158,0.000268783,-2.33E-05,-8.23E-06,-0.000111509,0.000284911,0.000283766,0.000299794,-0.000855524,-0.001665672,-0.002409686,0.000291485,0.000286376,7.23E-05,-6.63E-05,0.000279888,-5.75E-05,0.000236427,-0.000205746,-0.00011238,-0.000448796,0.000292117,0.000299794,0.000314286,-0.002409686,0.001415015,0.001101585,-0.001382734,0.552439297,0.007782779,0.001136494,0.000670692,0.000919625,0.001225167,0.001214525,-0.006326076,0.000504755,0.000927595,0.000555219,0.001200493,-0.005657411,0.000937657,-0.008171538,0.000571676,0.000552126,-0.002694683,0.000596919,0.000556396,0.000354086,-0.082677282,-0.0047333,0.001748721,0.001147531,0.000579291,0.000405985,0.000880768,0.000635703,0.000618635,0.000558652,0.000828693,0.000589085,0.000733867,0.000809966,0.000568179,-0.042253745,0.000846441,0.000860159,0.000562131,0.000635517,0.001230839,0.001279723,0.001748721,0.003879629,-0.11697099,-0.232606456,-0.162739465,-0.14993689,-0.152959488,-0.232606456,-0.232606456,-0.232606456,-0.232606456,-0.070885717,-0.136385088,-0.232606456,-0.126291865,-0.089665225,-0.156838075,-0.232606456,-0.155352124,-0.202626129,-0.11697099,-0.084845286,-0.11697099,-0.232606456,-0.232606456,-0.158774614,-0.106469931,-0.232606456,-0.176019183,-0.232606456,480,
line160,line160,basecase,0,0.000109933,-5.12E-05,0.000104055,9.87E-05,0.000104885,6.99E-05,-4.31E-05,8.94E-05,-0.001318961,0.000105155,-0.000937423,-0.001436047,-3.86E-05,0.000105444,0.000103464,0.000105598,9.21E-05,9.86E-05,-8.55E-06,-3.02E-06,-4.09E-05,0.000104475,0.000104055,0.000109933,-0.000313715,-0.000610791,-0.000883615,0.000106885,0.000105012,2.65E-05,-2.43E-05,0.000102633,-2.11E-05,8.67E-05,-7.54E-05,-4.12E-05,-0.000164571,0.000107117,0.000109933,0.000115247,-0.000883615,0.000518876,0.000403944,-0.000507039,0.051791669,0.002853892,0.000416744,0.000245938,0.00033722,0.00044926,0.000445358,-0.002319729,0.00018509,0.000340143,0.000203595,0.000440213,-0.002074534,0.000343832,-0.002996448,0.00020963,0.000202461,-0.000988122,0.000218886,0.000204027,0.000129841,0.02853741,-0.001735669,0.000641244,0.000420792,0.000212422,0.000148872,0.000322972,0.000233108,0.000226849,0.000204854,0.000303876,0.000216014,0.000269104,0.000297009,0.000208347,-0.006758326,0.000310384,0.000315414,0.000206129,0.00023304,0.00045134,0.000469266,0.000641244,0.001422634,-0.081732412,0.071105462,-0.137088352,-0.121603926,-0.12525969,0.071105462,0.071105462,0.071105462,0.071105462,-0.025993313,-0.105213326,0.071105462,-0.016243869,-0.015866264,-0.129950753,0.071105462,-0.016543469,-0.589125954,-0.081732412,-0.042877096,-0.081732412,0.071105462,0.071105462,-0.072390845,-0.069031618,0.071105462,-0.287588066,0.071105462,480,R3
line161,line161,basecase,0,-0.000109933,5.12E-05,-0.000104055,-9.87E-05,-0.000104885,-6.99E-05,4.31E-05,-8.94E-05,0.001318961,-0.000105155,0.000937423,0.001436047,3.86E-05,-0.000105444,-0.000103464,-0.000105598,-9.21E-05,-9.86E-05,8.55E-06,3.02E-06,4.09E-05,-0.000104475,-0.000104055,-0.000109933,0.000313715,0.000610791,0.000883615,-0.000106885,-0.000105012,-2.65E-05,2.43E-05,-0.000102633,2.11E-05,-8.67E-05,7.54E-05,4.12E-05,0.000164571,-0.000107117,-0.000109933,-0.000115247,0.000883615,-0.000518876,-0.000403944,0.000507039,-0.051791669,-0.002853892,-0.000416744,-0.000245938,-0.00033722,-0.00044926,-0.000445358,0.002319729,-0.00018509,-0.000340143,-0.000203595,-0.000440213,0.002074534,-0.000343832,0.002996448,-0.00020963,-0.000202461,0.000988122,-0.000218886,-0.000204027,-0.000129841,-0.02853741,0.001735669,-0.000641244,-0.000420792,-0.000212422,-0.000148872,-0.000322972,-0.000233108,-0.000226849,-0.000204854,-0.000303876,-0.000216014,-0.000269104,-0.000297009,-0.000208347,0.006758326,-0.000310384,-0.000315414,-0.000206129,-0.00023304,-0.00045134,-0.000469266,-0.000641244,-0.001422634,0.081732412,-0.071105462,0.137088352,0.121603926,0.12525969,-0.071105462,-0.071105462,-0.071105462,-0.071105462,0.025993313,0.105213326,-0.071105462,0.016243869,0.015866264,0.129950753,-0.071105462,0.016543469,-0.410874046,0.081732412,0.042877096,0.081732412,-0.071105462,-0.071105462,0.072390845,0.069031618,-0.071105462,-0.712411934,-0.071105462,480,R3
line162,line162,basecase,0,0.000109933,-5.12E-05,0.000104055,9.87E-05,0.000104885,6.99E-05,-4.31E-05,8.94E-05,-0.001318961,0.000105155,-0.000937423,-0.001436047,-3.86E-05,0.000105444,0.000103464,0.000105598,9.21E-05,9.86E-05,-8.55E-06,-3.02E-06,-4.09E-05,0.000104475,0.000104055,0.000109933,-0.000313715,-0.000610791,-0.000883615,0.000106885,0.000105012,2.65E-05,-2.43E-05,0.000102633,-2.11E-05,8.67E-05,-7.54E-05,-4.12E-05,-0.000164571,0.000107117,0.000109933,0.000115247,-0.000883615,0.000518876,0.000403944,-0.000507039,0.051791669,0.002853892,0.000416744,0.000245938,0.00033722,0.00044926,0.000445358,-0.002319729,0.00018509,0.000340143,0.000203595,0.000440213,-0.002074534,0.000343832,-0.002996448,0.00020963,0.000202461,-0.000988122,0.000218886,0.000204027,0.000129841,0.02853741,-0.001735669,0.000641244,0.000420792,0.000212422,0.000148872,0.000322972,0.000233108,0.000226849,0.000204854,0.000303876,0.000216014,0.000269104,0.000297009,0.000208347,-0.006758326,0.000310384,0.000315414,0.000206129,0.00023304,0.00045134,0.000469266,0.000641244,0.001422634,-0.081732412,0.071105462,-0.137088352,-0.121603926,-0.12525969,0.071105462,0.071105462,0.071105462,0.071105462,-0.025993313,-0.105213326,0.071105462,-0.016243869,-0.015866264,-0.129950753,0.071105462,-0.016543469,0.410874046,-0.081732412,-0.042877096,-0.081732412,0.071105462,0.071105462,-0.072390845,-0.069031618,0.071105462,-0.287588066,0.071105462,480,R3
line163,line163,basecase,0,4.08E-16,1.08E-16,3.08E-16,4.26E-16,4.86E-16,5.51E-16,4.12E-16,3.20E-16,1.11E-15,3.73E-16,9.88E-16,8.38E-16,2.26E-16,4.00E-16,3.99E-16,3.28E-16,6.04E-16,3.00E-16,1.50E-16,2.25E-16,1.66E-16,3.97E-16,3.08E-16,4.08E-16,3.95E-16,6.75E-16,9.17E-16,5.55E-16,5.75E-16,5.76E-16,3.10E-16,3.18E-16,3.42E-16,5.49E-16,3.49E-16,3.63E-16,3.26E-16,5.00E-16,4.08E-16,1.45E-16,9.17E-16,1.04E-15,8.46E-16,1.27E-15,1.41E-15,1.60E-15,1.07E-15,1.16E-15,9.70E-16,1.14E-15,1.01E-15,1.04E-15,1.08E-15,8.55E-16,4.48E-16,8.79E-16,1.32E-15,7.72E-16,1.42E-15,4.95E-16,5.54E-16,7.71E-16,7.29E-16,7.03E-16,7.55E-16,1.52E-15,9.88E-16,5.89E-16,9.58E-16,6.04E-16,5.29E-16,8.08E-16,1.32E-15,7.30E-16,7.25E-16,9.20E-16,6.47E-16,6.91E-16,1.33E-15,1.27E-15,2.19E-15,1.33E-15,1.25E-15,4.79E-16,6.58E-16,7.29E-16,9.96E-16,7.66E-16,1.46E-15,1.54E-15,2.45E-15,1.08E-15,1.29E-15,1.62E-15,-0.641262176,-0.641262176,-0.509306435,-0.488016899,1.38E-15,1.31E-15,-0.421678618,1.47E-15,1.53E-15,2.04E-15,-0.641262176,1.46E-15,1.43E-15,1.54E-15,2.11E-15,1.54E-15,-0.465492526,-0.77773437,1.40E-15,1.43E-15,-0.583903206,1.12E-15,-0.562224225,1360,R3
line164,line164,basecase,0,1.77E-16,6.60E-17,2.28E-16,2.43E-16,2.29E-16,2.28E-16,1.66E-16,2.64E-16,6.96E-16,2.37E-16,3.67E-16,5.74E-16,1.05E-16,2.41E-16,1.16E-16,1.70E-16,1.56E-16,2.23E-16,1.03E-16,1.66E-16,1.05E-16,1.89E-16,2.28E-16,1.77E-16,2.84E-16,2.04E-16,5.59E-16,1.93E-16,1.78E-16,2.58E-16,1.48E-16,2.50E-16,1.93E-16,2.68E-16,2.40E-16,1.94E-16,1.26E-16,1.81E-16,1.77E-16,1.70E-16,5.59E-16,5.50E-16,5.57E-16,6.87E-16,7.95E-16,6.89E-16,5.89E-16,5.27E-16,4.31E-16,4.58E-16,6.91E-16,5.47E-16,5.07E-16,4.34E-16,2.95E-16,5.06E-16,8.35E-16,3.80E-16,8.11E-16,3.38E-16,3.02E-16,5.17E-16,3.56E-16,3.69E-16,3.24E-16,9.04E-16,5.02E-16,3.15E-16,6.90E-16,3.67E-16,2.82E-16,4.65E-16,4.85E-16,2.95E-16,2.84E-16,5.40E-16,4.49E-16,4.01E-16,4.99E-16,4.84E-16,7.34E-16,4.89E-16,4.29E-16,3.31E-16,2.85E-16,4.02E-16,4.21E-16,4.45E-16,6.55E-16,8.74E-16,8.19E-16,9.55E-16,7.25E-16,6.39E-16,-0.189141689,-0.189141689,-0.25058768,-0.327159761,7.59E-16,7.35E-16,-0.20747326,7.55E-16,5.06E-16,6.81E-16,-0.189141689,9.28E-16,1.10E-15,8.74E-16,9.10E-16,8.74E-16,-0.22903047,-0.125592584,8.10E-16,7.20E-16,-0.215851241,7.17E-16,-0.22594619,480,R3
line165,line165,basecase,0,1.41E-16,3.98E-17,1.80E-16,1.04E-16,9.80E-17,1.41E-16,5.36E-17,2.42E-16,6.41E-16,1.58E-16,1.18E-16,5.08E-16,4.71E-17,1.86E-16,7.47E-17,1.29E-16,6.62E-17,1.81E-16,9.78E-17,1.12E-16,7.53E-17,9.08E-17,1.80E-16,1.41E-16,2.30E-16,-1.58E-17,3.58E-16,5.47E-17,5.68E-17,1.98E-16,9.77E-17,2.02E-16,1.08E-16,1.89E-16,2.02E-16,1.20E-16,7.79E-17,6.92E-17,1.41E-16,1.74E-16,3.58E-16,3.07E-16,2.98E-16,4.35E-16,3.75E-16,5.67E-16,3.43E-16,3.74E-16,2.24E-16,2.00E-16,5.09E-16,4.64E-16,3.00E-16,2.43E-16,1.89E-16,4.07E-16,6.25E-16,2.00E-16,5.08E-16,2.16E-16,1.49E-16,5.65E-16,2.02E-16,2.37E-16,2.59E-16,7.11E-16,3.43E-16,2.28E-16,5.22E-16,3.28E-16,1.74E-16,3.87E-16,1.21E-16,9.74E-17,6.96E-17,3.85E-16,3.07E-16,1.93E-16,1.55E-16,2.25E-16,2.79E-16,1.21E-16,2.79E-16,2.18E-16,1.27E-16,3.98E-16,2.36E-16,3.52E-16,3.13E-16,7.10E-16,3.88E-16,6.61E-16,5.25E-16,4.57E-16,-0.031052023,-0.031052023,-0.153922341,-0.259594091,3.61E-16,5.82E-16,-0.127439505,4.98E-16,2.69E-16,3.01E-16,-0.031052023,6.12E-16,8.65E-16,7.10E-16,4.21E-16,7.10E-16,-0.140680923,0.096023783,6.26E-16,4.06E-16,-0.084461711,4.58E-16,-0.104648049,480,R3
