index,cb,co,ram,bus026,bus010,bus025,bus012,bus015,bus011,bus113,bus032,bus018,bus074,bus001,bus070,bus075,bus027,bus003,bus013,bus006,bus019,bus016,bus029,bus031,bus115,bus002,bus117,bus008,bus024,bus072,bus073,bus004,bus007,bus020,bus028,bus014,bus021,bus017,bus022,bus114,bus023,bus005,bus009,bus030,bus071,bus065,bus066,bus069,bus099,bus080,bus059,bus049,bus054,bus061,bus060,bus078,bus046,bus056,bus036,bus062,bus076,bus055,bus077,bus045,bus034,bus079,bus041,bus035,bus047,bus098,bus118,bus116,bus067,bus039,bus033,bus053,bus048,bus042,bus043,bus052,bus040,bus050,bus051,bus044,bus097,bus057,bus058,bus037,bus038,bus063,bus064,bus068,bus081,bus087,bus100,bus092,bus089,bus090,bus111,bus112,bus105,bus104,bus082,bus088,bus106,bus095,bus096,bus091,bus110,bus094,bus101,bus086,bus083,bus085,bus107,bus103,bus093,bus084,bus109,bus102,bus108
148,line149,basecase,600,0.0,-0.0015664548718205688,0.0007294318542966341,-0.0014827063257509957,-0.0014065564572189918,-0.0014945349523591176,-0.0009965507974007116,0.0006139918023871133,-0.0012743029310923225,0.01879417946014782,-0.001498382423569649,0.013357549471714861,0.02046256326612188,0.0005502025137646519,-0.0015024980059072264,-0.0014742791161554045,-0.001504683821099034,-0.0013123249862712599,-0.0014044176424125455,0.00012187031437145154,4.301716754246272e-05,0.0005826444237640414,-0.0014886855680151492,-0.0014827063257509686,-0.0015664548718205688,0.004470193499165089,0.008703296222421109,0.012590839539696004,-0.0015230348234462525,-0.001496341998046936,-0.00037782533083726723,0.00034651840337490453,-0.001462443639619347,0.00030028595759268154,-0.001235355389783059,0.001075042082183019,0.0005871976742900294,0.002345003152387765,-0.0015263404770985243,-0.0015664548718205688,-0.0016421764259036342,0.012590839539696004,-0.00739358992245964,-0.005755889342151454,0.007224917566488618,-0.11365781622720893,-0.040665765272887414,-0.005938287628519441,-0.003504429470405983,-0.004805130445686965,-0.006401615495732827,-0.006346010868093584,0.03305435446130609,-0.002637393830713729,-0.004846770744219513,-0.0029010713463375544,-0.006272689464242631,0.02956051534617141,-0.004899345497602188,0.04269707054468277,-0.0029870643241375386,-0.002884913047605077,0.014079977652083747,-0.0031189592767490587,-0.0029072211466008692,-0.0018501358780767497,-0.07897344352854478,0.024731943705637496,-0.009137234296443487,-0.005995958964083955,-0.0030268504880691313,-0.0021213100557285806,-0.004602098484914224,-0.003321609847006319,-0.0032324273556856046,-0.002919010802936781,-0.004330002373552047,-0.0030780267179021437,-0.0038345277823445783,-0.004232147625244173,-0.0029687882518263033,-0.1869964500872344,-0.004422734880745594,-0.0044944111401072,-0.0029371863498471418,-0.0033206349228185653,-0.006431253552231818,-0.00668667631063327,-0.009137234296442783,-0.02027143579511715,0.1412701987075341,-0.1424648732300539,-0.08626930355552316,-0.022620872855434758,-0.03764781963954703,-0.14246487323005397,-0.14246487323005486,-0.1424648732300539,-0.14246487323005472,0.3703846646674034,0.044752362105786404,-0.14246487323005408,-0.2587776782809121,-0.3256502574327346,-0.05693034362140405,-0.14246487323005397,-0.20571972699774824,-0.11835103136359526,0.1412701987075341,0.3009842050785214,0.14127019870753438,-0.14246487323005408,-0.1424648732300539,-0.15037940423843943,0.19347656183033018,-0.14246487323005416,-0.09695047439811601,-0.14246487323005486
149,line150,basecase,600,0.0,0.0001327679539530942,-6.182442698181333e-05,0.00012566968172835524,0.00011921545031664404,0.00012667224016834895,8.446461673511648e-05,-5.204007904301398e-05,0.0001080060434048124,-0.0015929375292199682,0.0001269983401343698,-0.0011321452951446654,-0.0017343446698359054,-4.663349281663276e-05,0.00012734716438465084,0.00012495541705604055,0.00012753242743704995,0.00011122867724007457,0.00011903417087406399,-1.0329357441362318e-05,-3.64600437732713e-06,-4.938317050623092e-05,0.00012617646412977214,0.00012566968172845151,0.0001327679539530942,-0.000378880014570346,-0.0007376649355728891,-0.0010671612915954933,0.00012908780262099964,0.00012682539986870136,3.2023326703701684e-05,-2.9369846684255367e-05,0.0001239522780367911,-2.5451325095670386e-05,0.00010470496817816253,-9.11172994721106e-05,-4.976909018202531e-05,-0.00019875533994453525,0.00012936797977773594,0.0001327679539530942,0.00013918588273400184,-0.0010671612915954933,0.0006266582102254212,0.0004878516865602864,-0.0006123620539846987,0.1591601839170076,0.0034467066676146718,0.0005033112109430075,0.00029702479077371095,0.00040726825217134166,0.0005425814727590788,0.0005378685935222786,-0.0028015866208587225,0.0002235374851662334,0.0004107975573161072,0.00024588598998564836,0.0005316540941800513,-0.0025054594364095233,0.0004152536336207082,-0.0036188739286332995,0.00025317449342250695,0.0002445164616956958,-0.0011933761120110715,0.00026435350873238136,0.0002464072283646369,0.00015681189384150645,0.08516823262216727,-0.0020962043798087894,0.0007744442078430902,0.0005081992580632526,0.00025654664775359,0.0001797957929498611,0.00039005988025910687,0.0002815295551447269,0.0002739707182357183,0.0002474064838031304,0.0003669978408510192,0.00026088418945286764,0.0003250029204141624,0.00035870396979827634,0.0002516254690804686,-0.052000025057680185,0.00037485756631563743,0.0003809326282113028,0.0002489469879174183,0.0002814469235334808,0.0005450935043482089,0.0005667423610347112,0.0007744442078435343,0.0017181452862943373,0.09619518645432462,0.22061409508387936,0.22290599519521564,0.187461845722773,0.1958299600984478,0.22061409508387933,0.22061409508387933,0.22061409508387936,0.22061409508387897,-0.03139267845384894,0.14994344999579018,0.22061409508387936,0.12517899003859187,-0.10453788113571598,0.20656789432088424,0.22061409508387933,0.30744063919699843,0.22159756259170205,0.09619518645432462,0.007254625746237363,0.09619518645432464,0.2206140950838798,0.2206140950838789,0.2682764876721214,0.06712282571292491,0.22061409508387977,0.22247037052257362,0.22061409508387977
150,line151,basecase,600,0.0,0.0006582193179857711,-0.00030650492796790454,0.0006230284472700791,0.0005910305165081409,0.0006279987982699855,0.0004187474519713693,-0.00025799738804243335,0.0005354580085895706,-0.007897253989822594,0.0006296154933447374,-0.005612799488449807,-0.008598303519344163,-0.0002311933333536948,0.0006313448478560299,0.0006194873607998037,0.0006322633203959326,0.0005514347543476172,0.0005901317933797169,-5.12095156085985e-05,-1.807567596805286e-05,-0.0002448253199869208,0.000625540905710777,0.0006230284472700127,0.0006582193179857711,-0.0018783609851881163,-0.0036570971860128585,-0.005290630431667964,0.0006399743527828194,0.0006287581130782113,0.0001587609934094614,-0.0001456059228019723,0.0006145141314820123,-0.00012617919722002357,0.0005190923765253364,-0.00045172923833961063,-0.000246738581268616,-0.000985362810896431,0.0006413633778558955,0.0006582193179857711,0.0006900372723882389,-0.005290630431667964,0.0031067627952611186,0.002418606258850688,-0.0030358872117335076,-0.09327130315236101,0.017087624268537046,0.0024952494343512873,0.001472550034754088,0.002019100416928773,0.0026899383195838436,0.0026665734332143956,-0.013889333833599695,0.0011082244370659233,0.0020365975369501937,0.0012190208842688334,0.0026357640142494025,-0.012421233832196949,0.0020586892798639066,-0.01794117223514464,0.0012551548580054949,0.0012122312189149322,-0.005916361495074536,0.0013105766944822076,0.0012216050106348092,0.0007774211678584627,-0.040830933012789915,-0.010392283500302659,0.0038394365743139912,0.002519482744768,0.001271872876609299,0.0008913676884257999,0.0019337870375563326,0.001395729814782141,0.001358255617682666,0.001226558986451185,0.001819453123397424,0.0012933769644093973,0.0016112562877466292,0.0017783348717004604,0.0012474753109802152,-0.6007670649501965,0.0018584190257914675,0.001888537160313893,0.0012341962930260313,0.0013953201547625962,0.0027023921359595024,0.0028097199606269834,0.003839436574314413,0.00851799236842844,-0.16138335742899718,-0.13682557887721084,-0.16709274676344005,-0.16549568925132072,-0.165872743296201,-0.13682557887721053,-0.13682557887721097,-0.13682557887721084,-0.1368255788772109,-0.15563444932597326,-0.16380516947216658,-0.13682557887721084,-0.20990487778470532,-0.2386700627645208,-0.1663565776883317,-0.13682557887721053,-0.18708204363252898,-0.14981339454277456,-0.16138335742899718,-0.1573758359416656,-0.16138335742899676,-0.13682557887721084,-0.13682557887721084,-0.17782117951343193,-0.16007340267459663,-0.13682557887721053,-0.16133982365959687,-0.13682557887721097
151,line152,basecase,600,0.0,0.00030010785178554594,-0.00013974754763443627,0.00028406296169431995,0.00026947385742447436,0.0002863291385148554,0.00019092329079057032,-0.00011763106881855701,0.0002441361842294533,-0.0036006660168267134,0.00028706625283620677,-0.0025590941361855655,-0.003920301832050053,-0.00010541005516546227,0.0002878547329874072,0.00028244844230159544,0.00028827350043052294,0.0002514206055719575,0.0002690640945081085,-2.334841488280282e-05,-8.241405464950616e-06,-0.00011162540939813986,0.00028520848946112475,0.00028406296169453577,0.00030010785178554594,-0.0008564180125667952,-0.0016674132014594784,-0.002412204701462751,0.00029178926075770084,0.00028667533974226163,7.238532716618418e-05,-6.638741754502015e-05,0.00028018095314387247,-5.7530015882172374e-05,0.00023667445445676592,-0.00020596097319306423,-0.0001124977398167496,-0.00044926532589830413,0.0002924225714482442,0.00030010785178554594,0.0003146148978156181,-0.002412204701462751,0.0014164942945551885,0.0011027368976038122,-0.001384179352505812,-0.1647532756437206,0.007790914169825974,0.0011376815097187544,0.0006713929772360057,0.0009205866070871506,0.0012264477636362032,0.0012157948009168117,-0.0063326888555760115,0.0005052827317824083,0.0009285642263372509,0.0005557991521414617,0.0012017475855170703,-0.005663324822056711,0.0009386367133139996,-0.008180079968603156,0.0005722740396723082,0.0005527034789696337,-0.002697499891231888,0.0005975430158823884,0.0005569773561095246,0.0003544566229574941,-0.7064570838547778,-0.004738247254677282,0.0017505488382051372,0.0011487304208221876,0.0005798964362084592,0.00040640928458775743,0.0008816889109658314,0.000636367643643319,0.0006192816960245697,0.0005592360668454877,0.0008295596214924539,0.0005897009883050497,0.0007346345662887362,0.0008108122072965311,0.0005687726347495916,-0.04229791221976642,0.0008473256957185521,0.0008610577275874077,0.0005627182127000446,0.0006361808636675247,0.0012321259441104215,0.001281060884209381,0.0017505488382053593,0.0038836848469246637,-0.11709325884481898,-0.2328495990992607,-0.1629095763641424,-0.15009361833681653,-0.15311937587939436,-0.23284959909925992,-0.23284959909926073,-0.2328495990992607,-0.23284959909926078,-0.0709598138109465,-0.13652765069345477,-0.2328495990992607,-0.1264238777548433,-0.08975895221418641,-0.15700201705835523,-0.23284959909925992,-0.1555145133757658,-0.20283793344413678,-0.11709325884481898,-0.08493397416941957,-0.11709325884481898,-0.2328495990992607,-0.2328495990992607,-0.15894058053240628,-0.10658122341548147,-0.23284959909925992,-0.17620317470107946,-0.23284959909926073
152,line153,basecase,700,0.0,0.00029979447776701853,-0.00013960162259342256,0.0002837663418248581,0.00026919247156570073,0.00028603015229297993,0.00019072392779992845,-0.000117508237907852,0.00024388125608725014,-0.003596906184577807,0.0002867664969161636,-0.0025564219181524565,-0.00391620823459208,-0.00010529998549427405,0.00028755415373265376,0.0002821535083208213,0.0002879724838969491,0.00025115807100303453,0.0002687831365255908,-2.332403435913071e-05,-8.23279975080501e-06,-0.00011150884962500855,0.00028491067342623603,0.00028376634182490044,0.00029979447776701853,-0.0008555237368836986,-0.0016656720808174558,-0.0024096858660625766,0.00029148457305069566,0.0002863759920155349,7.230974206992478e-05,-6.631809549399953e-05,0.00027988838688578713,-5.746994277127859e-05,0.00023642731788763334,-0.0002057459077841326,-0.00011238026915209715,-0.00044879620094961367,0.0002921172224351828,0.00029979447776701853,0.0003142863754720248,-0.0024096858660625766,0.0014150151846063284,0.0011015854145923442,-0.0013827339859700779,-0.4475607034798042,0.007782778860912379,0.0011364935373801928,0.0006706919055578025,0.0009196253262583314,0.001225167101161045,0.0012145252623153864,-0.006326076232336483,0.0005047551131975033,0.0009275946152410149,0.0005552187840744566,0.0012004927150829647,-0.0056574111518631395,0.0009376565844799661,-0.008171538290946872,0.0005716764684511901,0.0005521263434193544,-0.0026946831492639482,0.0005969190586782634,0.0005563957577566213,0.00035408649769855477,-0.08267728181803424,-0.00473329955479426,0.001748720906943647,0.0011475309111587707,0.0005792909056452047,0.00040598491011728294,0.0008807682472929279,0.0006357031455819991,0.0006186350391893768,0.0005586521099361701,0.0008286933914665307,0.0005890852197828354,0.0007338674574485524,0.0008099655534079596,0.0005681787197115242,-0.04225374454254356,0.0008464409142751155,0.0008601586070920828,0.0005621306197179511,0.0006355165606424905,0.0012308393524528255,0.0012797231944594936,0.0017487209069437376,0.003879629485093581,-0.1169709895177967,-0.23260645646184377,-0.1627394654246742,-0.14993688988049558,-0.15295948791293484,-0.2326064564618437,-0.23260645646184386,-0.23260645646184377,-0.23260645646184375,-0.07088571724239986,-0.13638508788382045,-0.23260645646184377,-0.1262918653520359,-0.0896652254976382,-0.15683807481986736,-0.2326064564618437,-0.1553521243955616,-0.20262612912797506,-0.1169709895177967,-0.08484528571744991,-0.11697098951779693,-0.232606456461844,-0.23260645646184377,-0.1587746140368972,-0.10646993080488384,-0.2326064564618437,-0.17601918252422444,-0.23260645646184386
153,line154,basecase,600,0.0,-0.00010959721855092816,5.1034794421138356e-05,-0.00010373774064828233,-9.840990520647174e-05,-0.00010456533204515596,-6.97238059675692e-05,4.2958016196452245e-05,-8.915677007451332e-05,0.0013149372068311407,-0.00010483452086811872,0.0009345626836058093,0.001431665896498161,3.8494990333340596e-05,-0.00010512246812083685,-0.00010314812983441067,-0.0001052753989646055,-9.181698810320018e-05,-9.82602627506805e-05,8.526672373014778e-06,3.009701713943798e-06,4.076479277985475e-05,-0.00010415607910987043,-0.00010373774064832624,-0.00010959721855092816,0.0003127576687373862,0.0006089272505459399,0.0008809197236353989,-0.00010655932922719104,-0.00010469176223149796,-2.643459834228637e-05,2.4244205096305313e-05,-0.00010232005918140274,2.100954602277771e-05,-8.64318002884713e-05,7.521545890147615e-05,4.108336154426081e-05,0.00016406845011513634,-0.00010679060971425504,-0.00010959721855092816,-0.00011489508691669657,0.0008809197236353989,-0.0005172934791705548,-0.0004027115453721919,0.0005054922958786074,-0.051633660645943234,-0.0028451855488007983,-0.0004154730651670011,-0.000245187863036126,-0.0003361915757008638,-0.0004478898595714206,-0.0004439994745768858,0.00231265220283347,-0.00018452560189850085,-0.0003391049445957779,-0.0002029738335243261,-0.00043886953303399155,0.0020682052953792714,-0.0003427833440442436,0.002987306085958601,-0.00020899034338450775,-0.0002018433160550369,0.0009851074650710067,-0.00021821839087382802,-0.00020340410509849416,-0.00012944499699670954,-0.028450346414538967,0.0017303736534365001,-0.0006392877842527287,-0.0004195080476497866,-0.00021177398751114676,-0.0001484177335551053,-0.0003219864181965836,-0.00023239686434122864,-0.00022615719975342278,-0.0002042289699352128,-0.0003029491784263777,-0.00021535453907809308,-0.0002682832343026354,-0.0002961027582520912,-0.00020771165561172598,0.006737707605686724,-0.0003094372203359333,-0.00031445205913096093,-0.00020550062443538869,-0.0002323286536438384,-0.0004499634900436623,-0.0004678341765082763,-0.0006392877842527287,-0.0014182936381665603,0.08148305856290422,-0.07088852970127134,0.1366701168424923,0.12123293068573725,0.12487754175190878,-0.0708885297012718,-0.07088852970127167,-0.07088852970127134,-0.07088852970127148,0.02591401116731861,0.10489233660290972,-0.07088852970127134,0.016194311840704106,0.015817857971555323,0.12955429354305084,-0.0708885297012718,0.016492997360284575,0.018176078234202888,0.08148305856290422,0.04274628499172863,0.08148305856290411,-0.07088852970127145,-0.07088852970127146,0.07216999195583886,0.06882101273979162,-0.07088852970127155,0.09721915342257942,-0.07088852970127155
154,line155,basecase,600,0.0,-0.00038037250483865804,0.00017712340554406982,-0.00036003636568891426,-0.00034154536619861295,-0.000362908637602248,-0.00024198623900710832,0.0001490918149163577,-0.0003094310640812533,0.004563673838452373,-0.0003638428951335884,0.0032435307537186167,0.004968797113132687,0.00013360225825459186,-0.00036484225642433114,-0.0003579900387373394,-0.00036537302434773384,-0.0003186637235262428,-0.0003410260110864913,2.9593011313144645e-05,1.0445591547652204e-05,0.0001414799257126219,-0.00036148826794152783,-0.00036003636568893713,-0.00038037250483865804,0.0010854693160837635,0.0021133673519926005,0.0030573553441536083,-0.00036982908424126713,-0.00036334743128056977,-9.174497782705085e-05,8.414291112709831e-05,-0.00035511610349854507,7.291657353958924e-05,-0.00029997367458885703,0.0002610457900595102,0.00014258556325057935,0.0005694225470355861,-0.0003706317755808583,-0.00038037250483865804,-0.0003987594993921441,0.0030573553441536083,-0.0017953395077935986,-0.0013976668501809704,0.0017543818474796225,-0.28426069110250524,-0.00987461514295062,-0.0014419574929005862,-0.0008509588368415423,-0.001166799973993783,-0.0015544645204467588,-0.0015409623941634771,0.008026383541875412,-0.0006404219589606953,-0.0011769112289935538,-0.0007044491319685597,-0.0015231582131796967,0.007177996295212076,-0.0011896776297339081,0.010367864382507423,-0.0007253302725313712,-0.0007005255126714977,0.003418953500633478,-0.0007573575044694771,-0.0007059424497608477,-0.00044925700120417917,-0.15387787821428522,0.006005504241503211,-0.0022187378386434686,-0.0014559614650295055,-0.0007349912995451451,-0.0005151045420791944,-0.0011174989843061377,-0.0008065658834677465,-0.0007849102531517993,-0.0007088052587648565,-0.0010514275759958365,-0.0007474181055010328,-0.000931114559175711,-0.001027666115392178,-0.0007208924074337357,0.07105562292854464,-0.0010739452346115919,-0.0010913499353795725,-0.0007132187139049086,-0.0008063291486838383,-0.0015616613455786417,-0.001623684067172948,-0.0022187378386434686,-0.004922386816737551,0.0708487781164181,-0.3925499531195511,0.05189057245215572,0.0571936518182369,0.05594163208185921,-0.3925499531195522,-0.3925499531195522,-0.3925499531195511,-0.39254995311955304,0.08993820708643875,0.06280707556206211,-0.39254995311955176,0.2202775618577838,0.14774005621898667,0.0543350448662839,-0.3925499531195522,0.27783017145053895,-0.20183796968823747,0.0708487781164181,0.08415587842264763,0.07084877811641702,-0.392549953119552,-0.39254995311955176,0.1731543572310348,0.07519852380550143,-0.3925499531195522,-0.032584862364092367,-0.3925499531195516
155,line156,basecase,600,0.0,0.00011760994086169196,-5.476598068010483e-05,0.0001113220728054217,0.00010560471592788746,0.00011221016993528077,7.482135773995507e-05,-4.609870406555157e-05,9.567507820469712e-05,-0.0014110731018265727,0.00011249903932397777,-0.0010028891554338735,-0.001536335900190898,-4.130938354497121e-05,0.00011280803858353743,0.00011068935517011933,0.0001129721502983662,9.852978646467609e-05,0.00010544413301713911,-9.15006280989265e-06,-3.2297429193732304e-06,-4.3745132691022357e-05,0.00011177099625768402,0.0001113220728052432,0.00011760994086169196,-0.00033562358069451906,-0.000653446308881751,-0.000945324324563177,0.00011434994951868801,0.00011234584351268361,2.8367248629539413e-05,-2.6016714340972218e-05,0.0001098007437453373,-2.254556728649263e-05,9.275088414581748e-05,-8.071450891042011e-05,-4.4086992220276716e-05,-0.00017606359878870448,0.00011459813906930299,0.00011760994086169196,0.00012329513975102655,-0.000945324324563177,0.000555113134236551,0.00043215404242725065,-0.000542449158932301,0.14098899064615614,0.0030531988727392954,0.00044584856504563706,0.0002631137035497738,0.0003607707554915883,0.00048063537189408273,0.00047646055838018687,-0.002481731675357821,0.0001980163859425701,0.0003638971226381867,0.00021781337950829236,0.0004709555635499513,-0.0022194130991225964,0.00036784445220847963,-0.00320570993270374,0.00022426976022882952,0.00021660020918833325,-0.0010571292979994903,0.00023417247613532306,0.00021827510851092096,0.00013890880300546681,0.07544464235337793,-0.0018568823711044987,0.0006860265205058557,0.00045017854766274726,0.0002272569183463814,0.00015926864839292153,0.00034552704989347123,0.0002493875468101695,0.0002426916963782086,0.00021916027974028403,0.00032509798542264197,0.00023109924631450882,0.00028789759209029255,0.00031775101911812767,0.000222897586779672,-0.046063223012358025,0.0003320603721999585,0.0003374418490478377,0.00022052490570881897,0.00024931434918530837,0.00048286060680801177,0.0005020378305190278,0.0006860265205056496,0.0015219859875531263,0.08521265752172101,0.19542675701110265,0.19745699268567052,0.16605947393791054,0.17347220726355855,0.19542675701110263,0.19542675701110263,0.19542675701110265,0.1954267570111018,-0.027808600995305275,0.13282452400238756,0.19542675701110332,0.5532931114613012,-0.09260287329962964,0.1829841999641685,0.19542675701110263,0.2723403827341406,0.19629794280549356,0.08521265752172101,0.0064263708190424925,0.0852126575217208,0.19542675701110332,0.19542675701110265,0.23764757164839329,0.05945946538688292,0.1954267570111024,0.19707110293997704,0.19542675701110263
156,line157,basecase,600,0.0,-0.0006582193179858753,0.0003065049279679079,-0.0006230284472702694,-0.0005910305165085296,-0.0006279987982703614,-0.0004187474519715704,0.00025799738804221955,-0.0005354580085899285,0.00789725398982175,-0.0006296154933450749,0.005612799488449259,0.00859830351934411,0.00023119333335364493,-0.0006313448478561605,-0.0006194873608001631,-0.0006322633203961686,-0.0005514347543478954,-0.0005901317933798005,5.1209515608385046e-05,1.8075675967826322e-05,0.0002448253199865659,-0.0006255409057111867,-0.0006230284472703973,-0.0006582193179858753,0.0018783609851878913,0.0036570971860122293,0.005290630431667335,-0.0006399743527832037,-0.0006287581130782883,-0.0001587609934098144,0.00014560592280177096,-0.0006145141314824054,0.00012617919721976304,-0.0005190923765251927,0.0004517292383394005,0.0002467385812684962,0.0009853628108963857,-0.0006413633778561147,-0.0006582193179858753,-0.0006900372723885283,0.005290630431667335,-0.0031067627952613103,-0.0024186062588506135,0.0030358872117329993,0.0932713031523605,-0.017087624268538198,-0.0024952494343517383,-0.0014725500347540427,-0.002019100416928901,-0.00268993831958346,-0.002666573433215608,0.013889333833598387,-0.0011082244370662216,-0.002036597536949888,-0.001219020884269214,-0.002635764014249787,0.012421233832195814,-0.002058689279864301,0.017941172235143597,-0.0012551548580063937,-0.0012122312189156088,0.005916361495073958,-0.001310576694482779,-0.0012216050106352932,-0.000777421167858662,0.04083093301278859,0.010392283500301532,-0.003839436574315193,-0.0025194827447685194,-0.0012718728766097133,-0.0008913676884257649,-0.001933787037556709,-0.0013957298147825273,-0.0013582556176837633,-0.0012265589864518635,-0.001819453123398136,-0.0012933769644099015,-0.0016112562877468777,-0.0017783348717005816,-0.001247475310980927,-0.39923293504980384,-0.0018584190257923733,-0.0018885371603145516,-0.001234196293026369,-0.0013953201547626949,-0.002702392135960368,-0.0028097199606278863,-0.0038394365743153924,-0.008517992368428354,0.16138335742899584,0.13682557887721028,0.16709274676343944,0.16549568925131972,0.16587274329620028,0.13682557887721025,0.13682557887721025,0.13682557887721028,0.1368255788772099,0.15563444932597242,0.16380516947216528,0.13682557887720986,0.20990487778470385,0.2386700627645213,0.16635657768833123,0.13682557887721025,0.18708204363252798,0.149813394542773,0.16138335742899584,0.1573758359416653,0.16138335742899587,0.13682557887720986,0.13682557887721028,0.17782117951343113,0.16007340267459544,0.13682557887720984,0.1613398236595968,0.13682557887721025
157,line158,basecase,600,0.0,0.0003001078517855772,-0.00013974754763444478,0.00028406296169444757,0.0002694738574245295,0.000286329138514917,0.00019092329079068728,-0.00011763106881850611,0.00024413618422959495,-0.0036006660168264163,0.0002870662528363289,-0.002559094136185403,-0.003920301832049499,-0.00010541005516553842,0.0002878547329874251,0.0002824484423016591,0.00028827350043073995,0.0002514206055720591,0.0002690640945079887,-2.3348414882837674e-05,-8.241405464798153e-06,-0.0001116254093981242,0.00028520848946115705,0.00028406296169435015,0.0003001078517855772,-0.0008564180125667674,-0.0016674132014592997,-0.0024122047014625636,0.0002917892607577717,0.000286675339742469,7.238532716614016e-05,-6.638741754504525e-05,0.000280180953143867,-5.753001588219365e-05,0.00023667445445690871,-0.00020596097319294115,-0.00011249773981672872,-0.0004492653258982792,0.00029242257144814735,0.0003001078517855772,0.0003146148978157787,-0.0024122047014625636,0.0014164942945554023,0.0011027368976042177,-0.0013841793525058374,-0.16475327564371992,0.007790914169826312,0.001137681509719118,0.0006713929772360344,0.0009205866070871465,0.0012264477636362524,0.0012157948009174826,-0.0063326888555757166,0.0005052827317828899,0.0009285642263373696,0.0005557991521414345,0.0012017475855168817,-0.005663324822056532,0.0009386367133138888,-0.008180079968602896,0.0005722740396727873,0.000552703478970214,-0.002697499891231769,0.0005975430158826034,0.0005569773561098411,0.00035445662295732484,0.29354291614522227,-0.004738247254677301,0.0017505488382054241,0.0011487304208220711,0.0005798964362086202,0.00040640928458783305,0.0008816889109662142,0.000636367643643726,0.0006192816960247856,0.0005592360668455454,0.0008295596214926191,0.0005897009883053475,0.0007346345662891988,0.0008108122072964398,0.0005687726347496161,-0.04229791221976529,0.0008473256957186657,0.000861057727587411,0.0005627182127002958,0.0006361808636676275,0.0012321259441105184,0.0012810608842098664,0.0017505488382054241,0.003883684846924737,-0.11709325884481862,-0.23284959909926015,-0.1629095763641425,-0.1500936183368166,-0.1531193758793942,-0.23284959909926034,-0.23284959909926012,-0.23284959909926015,-0.23284959909926015,-0.07095981381094575,-0.136527650693455,-0.23284959909926015,-0.1264238777548427,-0.08975895221418606,-0.15700201705835487,-0.23284959909926034,-0.15551451337576586,-0.2028379334441365,-0.11709325884481862,-0.08493397416941936,-0.11709325884481883,-0.23284959909926034,-0.23284959909926015,-0.15894058053240603,-0.10658122341548108,-0.23284959909926034,-0.1762031747010787,-0.23284959909926012
158,line159,basecase,600,0.0,0.0002997944777669927,-0.00013960162259337653,0.00028376634182505233,0.00026919247156576264,0.0002860301522930619,0.00019072392779982542,-0.00011750823790771809,0.00024388125608732487,-0.003596906184577984,0.0002867664969161379,-0.002556421918152731,-0.00391620823459157,-0.00010529998549426917,0.00028755415373274917,0.0002821535083207908,0.00028797248389694834,0.00025115807100309736,0.0002687831365255757,-2.332403435903563e-05,-8.232799750824437e-06,-0.00011150884962501963,0.00028491067342614594,0.00028376634182492646,0.0002997944777669927,-0.0008555237368834946,-0.0016656720808172897,-0.002409685866062728,0.0002914845730507679,0.00028637599201557115,7.230974206995349e-05,-6.631809549403284e-05,0.00027988838688586937,-5.746994277130046e-05,0.00023642731788759777,-0.0002057459077841203,-0.00011238026915212572,-0.0004487962009495084,0.00029211722243521743,0.0002997944777669927,0.0003142863754720622,-0.002409685866062728,0.0014150151846061246,0.0011015854145923138,-0.0013827339859698582,0.5524392965201966,0.007782778860912191,0.001136493537380419,0.0006706919055577099,0.0009196253262583467,0.0012251671011613689,0.0012145252623157517,-0.0063260762323365085,0.0005047551131975699,0.0009275946152414782,0.0005552187840746195,0.0012004927150830462,-0.005657411151862754,0.0009376565844800688,-0.008171538290947165,0.000571676468451436,0.00055212634341946,-0.002694683149263665,0.0005969190586785526,0.0005563957577566764,0.00035408649769849855,-0.082677281818034,-0.004733299554794052,0.001748720906943837,0.0011475309111590845,0.0005792909056450097,0.00040598491011743576,0.000880768247293151,0.0006357031455821881,0.000618635039189269,0.0005586521099363679,0.0008286933914668625,0.0005890852197827171,0.0007338674574486082,0.0008099655534078291,0.0005681787197115906,-0.042253744542543305,0.0008464409142750933,0.000860158607092327,0.0005621306197178527,0.0006355165606425124,0.001230839352452865,0.0012797231944591764,0.001748720906943837,0.003879629485093568,-0.11697098951779651,-0.23260645646184347,-0.162739465424674,-0.14993688988049553,-0.1529594879129348,-0.2326064564618435,-0.2326064564618435,-0.23260645646184347,-0.23260645646184344,-0.07088571724239998,-0.1363850878838199,-0.23260645646184347,-0.12629186535203601,-0.08966522549763815,-0.15683807481986753,-0.2326064564618435,-0.15535212439556137,-0.2026261291279751,-0.11697098951779651,-0.08484528571745023,-0.11697098951779653,-0.23260645646184347,-0.23260645646184347,-0.15877461403689722,-0.1064699308048837,-0.2326064564618435,-0.17601918252422438,-0.2326064564618435
